creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2016-11-13 17:36:40,"""很不错的挂机，双11买的，很划算，制热效果很好，外观也挺时尚。","2,""afterDays"":0", 17,true,"""s***6""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016-11-13 17:36:40,"""大品牌，值得信赖！售后服务一流。","11,""afterDays"":0", 17,true,"""j***2""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2017-01-21 11:54:05,"""一直用格力空调，安装师傅很热情，很满意。期待下次合作！","7,""afterDays"":0", 11,true,"""默***尖""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
2016-11-21 20:10:49,"""非常满意一次购物，师傅非常细心安装","5,""afterDays"":0", 20,true,"""j***x""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员""",""""""
2017-01-06 17:01:50,"""物流很快 安装速度也很快","5,""afterDays"":0", 17,false,"""3***顺""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""钻石会员""",""""""
2017-03-28 11:01:03,"""产品好，质量放心，安装师傅细心，连插座都帮忙安装，赞！！已试，好使！","4,""afterDays"":0", 11,true,"""s***l""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2016-11-15 18:04:56,"""空调质量不错，安装及时，师傅很用心","3,""afterDays"":0", 18,true,"""德***医""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-01-04 23:01:36,"""安装顺利。师傅也很负责。","13,""afterDays"":0", 23,true,"""y***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""河北"""
2017-03-28 20:05:16,"""师傅特别耐心,大晚上也在帮忙装空调，态度特别好，谢谢！","5,""afterDays"":0", 20,true,"""t***4""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016-11-16 13:20:49,"""空调很不错，制热效果很给力，送货安装都不错，推荐购买","7,""afterDays"":0", 13,true,"""狂***量""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
