creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2017-03-05 07:24:18,"""空调还是很不错的，智能app很好用，开机试了以后，制热效果还是很不错，就等夏天制冷效果怎么样啦，物流也发的很快，十一号下单，十三号送到，安装师傅非常好，安全把握的也很好，非常顺利，完了之后还给把卫生都打扫了一下，总之非常棒，全给五分好评！""","3,""afterDays"":0", 07,true,"""廉东风""","""正1.5匹""","""智弧变频""",false,5,32,"""来自京东Android客户端""","""金牌会员""",""""""
2017-02-14 12:14:41,"""双11买的预定款，空调真心的不错！就是预定款等的时间太长，20号才到，不过售后安装还挺快，到货第二天就给安装上了，而且还刚下完雪，真的很感谢售后安装的师傅。第一次在京东上买东西，感觉还可以吧，虽然等的时间长点，还是给五个星吧！""","13,""afterDays"":0", 12,true,"""j***d""","""正1.5匹""","""智弧变频""",false,5,32,"""来自京东iPhone客户端""","""银牌会员""",""""""
2016-11-24 23:48:01,"""空调已经装好试好，送货和安装师傅5星?好评""","5,""afterDays"":5", 23,true,"""l***3""","""正1.5匹""","""智弧变频""",true,5,0,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2017-03-31 14:09:35,"""产品质量很，售后服务也很满意，美的产品值得拥有。""","5,""afterDays"":0", 14,true,"""超***匠""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""广东"""
2017-03-31 14:09:35,"""安装师傅专业认真细心，非常满意。""","1,""afterDays"":0", 14,true,"""j***1""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""上海"""
2017-04-07 18:43:09,"""还可以，服务到位，安装师傅尽职尽责！""","17,""afterDays"":0", 18,true,"""驼***8""","""正1.5匹""","""智弧变频""",false,5,7,"""来自京东Android客户端""","""钻石会员""","""湖北"""
2017-03-05 13:04:11,"""商品很好，做活动买的价格也很好，送货安装也很到位。开机之后没什么声音制热效果也很好，制冷等天气热了在试，在追加评论。""","3,""afterDays"":0", 13,true,"""苹***夜""","""正1.5匹""","""智弧变频""",false,5,2,"""来自京东Android客户端""","""银牌会员""","""河北"""
2017-03-28 19:58:13,"""转天送货，然后转天又安装，挺不错，外观还行。具体还没用，估计应该还行吧！用过在来""","3,""afterDays"":0", 19,true,"""wangwang380645492""","""正1.5匹""","""智弧变频""",false,5,3,"""来自京东Android客户端""","""钻石会员""","""天津"""
2017-03-10 21:39:05,"""制冷制热给力，安装师傅也很给力，安装调试，打扫卫生一气呵成，专业！""","3,""afterDays"":0", 21,true,"""望着你的背影""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
2017-03-26 15:06:37,"""服务挺好的""","1,""afterDays"":0", 15,true,"""z***4""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
2017-04-04 13:42:25,"""美的智能空调，发展操作很不错，价格实惠，效果很好，很满意""","70,""afterDays"":0", 13,true,"""5***武""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-04-04 13:42:25,"""配置很高哦！东西也很好，很值得的一款智能空调哦！""","4,""afterDays"":0", 13,true,"""死***鱆""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""重庆"""
2017-03-14 20:36:58,"""京东的服务美的的安装售后没的说一如既往的五星好评！""","3,""afterDays"":0", 20,true,"""起***同""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-04-10 12:23:04,"""3.15搞活动购买，商品美观漂亮 价格合适，送货及时。新房一次购买了4台，空调现在还没使用制冷制热效果看看再评价。安装师傅安装专业到位，服务态度超级好，辛苦了！""","6,""afterDays"":0", 12,true,"""j***Y""","""正1.5匹""","""智弧变频""",false,5,1,"""来自京东Android客户端""","""钻石会员""",""""""
2017-03-21 23:01:07,"""空调很好，买美的就是因为多年前在北京看朋友家装美的空调，安装人员非常专业，全程特别快捷干净事后把垃圾都带走了，我家装空调我没在家，我老公在，没能好好见证一下农村装机服务，不过空调真心不错！""","9,""afterDays"":13", 23,false,"""珍***哥""","""正1.5匹""","""智弧变频""",false,5,0,"""来自微信购物""","""银牌会员""","""天津"""
2017-04-02 05:58:12,"""第一次在京东买电器一次性花了1w+，空调变频选择美的，早上送到，下午就有师傅过来安装，没钻孔没加管所以不用收费，用起来还是不错吧，等用了一段时间再来评价！""","5,""afterDays"":0", 05,true,"""j***q""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-20 18:24:59,"""安装的挺快的  就是管道不够  又买了一米铜管  遥控器看着挺好玩的   不知道好不好用呢    好用在追加评价""","2,""afterDays"":0", 18,true,"""1***p""","""正1.5匹""","""智弧变频""",false,5,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-04 16:23:13,"""制热效果好 服务很好 制冷比较快 声音小 机器漂亮 外机噪音小 希望活动多多的""","3,""afterDays"":7", 16,false,"""x***e""","""正1.5匹""","""智弧变频""",true,5,0,"""""","""PLUS会员""","""广西"""
2017-03-05 21:08:07,"""京东果然神速，一天到货，当天安装，很漂亮的空调，价格优惠，安装师傅很负责，简单介绍了使用方法。现在家里的电器几乎全是美的，没有别人说的乱收费现象，墙上的洞是装修时提前打好的，只有延长管收费，都是按照标准收，信赖美的""","2,""afterDays"":0", 21,true,"""娜***情""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""山西"""
2017-03-05 21:08:07,"""美的很好，价格实惠，溢价合理。不像某些牌子，溢价严重，家电可以链接wifi远程管理，方便。安装师傅服务周到，技术过硬。赞一个！""","29,""afterDays"":0", 21,true,"""V***3""","""正1.5匹""","""智弧变频""",false,5,1,"""来自京东Android客户端""","""钻石会员""","""湖北"""
2017-03-07 12:56:19,"""购物满意，货已收到，安装完成，对安装师傅非常满意，服务周到。""","4,""afterDays"":0", 12,true,"""小***丰""","""正1.5匹""","""智弧变频""",false,5,1,"""来自京东Android客户端""","""金牌会员""","""安徽"""
2017-04-05 11:50:33,"""当天下单，当天送货，当天安装。安装师傅很负责任，安装没有收费。""","0,""afterDays"":0", 11,true,"""j***7""","""正1.5匹""","""智弧变频""",false,5,2,"""来自京东Android客户端""","""金牌会员""","""广东"""
2017-03-10 21:54:59,"""很感动，安装师傅很尽力！空调质量过硬，好东西，靠谱！""","1,""afterDays"":0", 21,true,"""J***头""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""PLUS会员[试用]""",""""""
2017-03-16 17:54:46,"""感觉还不错，试用了下，安装人员态度挺好的，赞一个""","1,""afterDays"":0", 17,true,"""s***4""","""正1.5匹""","""智弧变频""",false,5,2,"""来自京东Android客户端""","""PLUS会员""",""""""
2017-03-11 20:04:57,"""不错不错，值得购买！京东很可靠！""","10,""afterDays"":0", 20,true,"""青***水""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-05 18:23:10,"""好几台空调，美的空调也不错。。。。。""","4,""afterDays"":0", 18,true,"""达***圆""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""浙江"""
2017-03-19 18:34:02,"""送货快，服务好！""","1,""afterDays"":0", 18,true,"""j***v""","""正1.5匹""","""智弧变频""",false,5,1,"""来自京东Android客户端""","""银牌会员""",""""""
2017-03-28 15:31:41,"""非常好的空调，一直用的美的的空调，315搞活动买了两台，送货很快，服务也很满意，安装好试了一下，可以app连接wifi控制，很方便！""","2,""afterDays"":0", 15,true,"""a***e""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""河北"""
2017-03-17 19:36:22,"""价格比较便宜吧，一瓶好像便宜点，嗯，东西肯定是正品，送货也很及时。售后方面挺不错的""","2,""afterDays"":0", 19,true,"""不***帅""","""正1.5匹""","""智弧变频""",false,5,3,"""来自京东Android客户端""","""PLUS会员""","""安徽"""
2017-03-12 16:58:32,"""京东送货速度很快，师傅安装很专业，空调加热速度快，声音小，值得信任""","5,""afterDays"":0", 16,true,"""峰***叶""","""正1.5匹""","""智弧变频""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
