creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2017-03-14 15:19:14,"""1111""","1,""afterDays"":0", 15,true,"""j***e""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""四川"""
2017-03-14 15:08:43,"""送货快，头天下单，第二天就送到了，但送货员服务态度不好，空调试用了很好，家里另外二台空调也是格力的，格力品牌信得过。""","3,""afterDays"":0", 15,true,"""h***7""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-14 15:09:57,"""相信品牌的力量，支持国货""","1,""afterDays"":0", 15,false,"""j***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""",""""""
2017-03-14 14:59:38,"""不错，待会去开机试试""","2,""afterDays"":0", 14,true,"""j***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""重庆"""
2017-03-14 14:57:33,"""通通五颗星""","5,""afterDays"":0", 14,true,"""唉***了""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""辽宁"""
2017-03-14 14:42:51,"""安装完成，试机正常。""","2,""afterDays"":0", 14,true,"""j***局""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员""",""""""
2017-03-24 08:30:34,"""给安装师傅点赞，真的很棒！""","1,""afterDays"":0", 08,true,"""j***n""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""","""江苏"""
2017-03-14 14:20:50,"""好，安装也快！！""","1,""afterDays"":0", 14,true,"""韩***峰""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""","""山东"""
2017-03-11 16:01:28,"""价格还是有点贵啊&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;3100多""","0,""afterDays"":0", 16,true,"""罗***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员""","""浙江"""
2017-03-11 16:01:08,"""包装完整，质量完好""","3,""afterDays"":3", 16,false,"""山***绘""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""企业会员""","""福建"""
2017-03-11 15:52:55,"""物流很快，工人也很负责，空调制热效果也很快，不错""","2,""afterDays"":0", 15,true,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""湖北"""
2017-03-11 15:50:24,"""看着不错""","10,""afterDays"":0", 15,true,"""z***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""浙江"""
2017-03-11 15:27:58,"""不错错不错哦""","2,""afterDays"":0", 15,false,"""坤***5""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""","""河南"""
2017-03-11 14:56:58,"""好""","14,""afterDays"":0", 14,true,"""j***g""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-11 14:53:52,"""挺好的五分钟水开了""","3,""afterDays"":0", 14,false,"""乾***龙""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自手机QQ购物""","""银牌会员""",""""""
2017-03-11 14:53:52,"""非常完美的一次购物，安装小师傅细心周到，柜机也决定买格力的""","3,""afterDays"":0", 14,true,"""j***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员[试用]""",""""""
2017-03-11 14:35:08,"""格力空调送货快，安装师傅态度好。""","3,""afterDays"":0", 14,true,"""j***r""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""上海"""
2017-03-11 14:30:45,"""东西蛮好   用的还不错""","2,""afterDays"":0", 14,true,"""督***法""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2017-03-15 20:21:12,"""格力空调的品质很好京东服务特别到位送货安装都很到位谢谢！""","14,""afterDays"":0", 20,true,"""烟***2""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""湖北"""
2017-03-15 20:21:12,"""老品牌，直得信赖""","37,""afterDays"":0", 20,true,"""a***a""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
2017-03-15 19:49:59,"""很好的格力空调""","27,""afterDays"":0", 19,false,"""爱***球""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""PLUS会员""",""""""
2017-03-15 19:46:56,"""非常满意""","3,""afterDays"":0", 19,true,"""j***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""","""江苏"""
2017-03-15 19:19:52,"""很满意，不错了，上热很快""","3,""afterDays"":0", 19,true,"""j***c""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""河南"""
2017-03-15 19:19:52,"""一直信赖格力，希望不要让我失望，安装也很好，师傅很负责。""","2,""afterDays"":0", 19,true,"""y***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""山东"""
2017-03-15 19:06:00,"""哈哈哈哈哈哈哈哈哈""","39,""afterDays"":0", 19,true,"""天***虾""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-03-15 19:04:48,"""不错不错！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！""","24,""afterDays"":0", 19,false,"""0***店""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""企业会员""",""""""
2017-03-15 19:00:03,"""服务非常好，师傅非常热情，还为我们讲解使用功能！""","4,""afterDays"":0", 19,true,"""q***k""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-15 18:42:25,"""买回老家的还没有看到还没有用等待验证，都说格力空调好看看我的运气了。""","7,""afterDays"":0", 18,true,"""6***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-16 15:35:04,"""外观好看，质量很好，用起来效果好，相当划算""","19,""afterDays"":0", 15,false,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""",""""""
2017-03-16 15:34:03,"""质量好，服务好，物流及安装快！""","2,""afterDays"":0", 15,true,"""m***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""浙江"""
2017-03-16 15:26:06,"""外观简洁大方，格力空调，质量最优，物流和安装师傅都很好，一天全部搞定""","1,""afterDays"":0", 15,true,"""j***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-16 15:24:14,"""格力品质值得信赖，暂时还没安装使用。""","5,""afterDays"":0", 15,true,"""7***燕""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-03-16 15:19:39,"""东西收到了还没有安装，服务很满意""","5,""afterDays"":0", 15,true,"""j***d""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-16 15:12:38,"""东西收到了，很好下次还买""","1,""afterDays"":0", 15,true,"""j***w""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017-03-16 15:07:33,"""物美价廉，发货快送货快，安装师傅特别给力，第二天马上安装好，服务态度也超级热情！全五星！以后电器都在京东买！""","1,""afterDays"":0", 15,true,"""0***冰""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2017-03-16 15:00:45,"""格力品质，值得信赖，配送员服务周到，送货快""","5,""afterDays"":0", 15,true,"""7***杨""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-03-16 14:58:21,"""好""","1,""afterDays"":0", 14,false,"""j***h""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""",""""""
