ProductID,price,PreferentialPrice
11889498650,798,458
11828747100,349,349
11882558905,398,349
1586876788,299,99
13231526743,599,298
11594026118,179,58
1757469753,588,398
12801364749,580,439
10700710338,1090.2,1042.8
12594002949,598,238
2909090,199,99
1803492713,279,86
1593031129,120,95
11597738720,198,89
3327008,299,159
1791799261,279,109
1477409370,599,319
11243388563,339,239
1794288416,3660,2928
1035015641,999,399
11144674123,498,498
11144674122,498,298
10989203365,668,467.6
10374329233,1398,429
1547385103,1098,698
1473761739,798,598
12301970053,159,89
1504649195,698,598
10129142737,1698,1099
12737931724,1100,959
14398619394,450,369
12035002623,459,299
3995410,999,499
10562381334,239,79
3010934,999,499
13180406780,490,480
10043284298,693,315
11349390318,179,129
10669951030,399,229
1506250631,298,89
13180478076,500,480
12840240802,1500,1440
10336089974,299,69
1985055014,1398,739
12949986066,1198.1,699
10559231404,299,239
11876965537,599,299
12992193354,499,118
1956453508,1299,739
2408589,1499,1088
1541389418,1398,698
11349653102,499,499
13767819295,199,129
10267458636,599,288
1043308,3299,2599
1611734661,768,328
1589641455,299,89
1462332622,698,375
17700300698,199,69
11027486405,599,398
12740571868,3680,1889
10122365165,129,59
10088474857,148,78
11440808178,319,239
11882499919,398,278
12528815524,199,79
1289825,999,599
1109451,599,299
10617169211,169,59
10833968693,179,139
11877704979,129,48
11536402726,999,269
1311323560,1198,1098
13300328801,599,239
17757163341,699,199
1524995840,638,299
10841574363,369,259
1708866444,199,85
1507600778,389,299
10978540663,999,999
12113884620,499,299
12439601870,738,338
10864947630,119,69
10737950982,840,495
1504034662,788,686
11054976119,599,369
10006874472,199,89
18122273653,999,499
12681480020,69,38.8
12800845420,500,376
10518334252,599,268
11443165778,399,369
10576300917,2798,2199
12570224512,2899,799
12301887407,189,99
12325866152,399,259
13370935703,159,59
1985178361,3898,1799
11260549938,1980,699
18179863801,498,298
18179863804,498,258
18179863806,498,368
18488336061,299,259
18179863807,498,239
18179863809,498,265
18179863810,498,275
18183226248,899,429
18183226249,899,429
18183226250,899,429
18183226251,899,429
18188637648,265,265
18189256431,235,235
18226809211,298,68
18229068575,410,259
18229303206,410,369
18239600434,310,289
18491519421,399,399
18551381242,299,279
18241652226,499,339
18245755087,796,398
18308895758,1048,419
18311518369,299,299
18320032169,488,358
17871732953,319,319
17925912006,270,268
17926468347,388,238
17931374077,449,149
17932655870,499,99
17970575618,599,298
17976242239,399,339
18320032170,488,238
17987906245,259,239
18017785911,599,399
18062841636,2360,288
18558654097,498,298
18121077050,499,99
18132144825,699,399
18320032171,488,268
18322983905,999,538
18179851500,498,258
18370472037,446,218
18554536262,299,249
18554536259,299,249
18493981163,399,239
18489274005,339,299
18378945737,478,166
18378945736,478,238
18373919655,356,258
18373919654,356,258
18373919653,356,258
18373919652,356,258
18373278311,358,358
18373271989,398,238
18370875219,446,218
18366156158,520,358
18366156157,520,358
18366156156,520,358
18366156155,520,358
18366156154,520,358
18319635997,688,338
18319635996,688,298
18319635995,688,498
18253804523,399,399
18241147469,359,269
18239086434,960,398
18179967949,369,299
18178300699,698,268
18170532906,399,299
18170532905,399,299
18170215282,498,298
18170215281,498,278
17935657943,258,129
17933983549,599,259
17926215494,300,265
17925557816,308,256
17803240178,499,399
17757163342,699,299
17752752090,798,298
17752752089,798,298
18554541594,798,236
18554541595,798,458
18554546510,1596,288
18554546511,1596,299
18554546512,1596,239
18554546513,1596,259
18557599692,499,499
11031795622,339,239
1043313,1399,1398
12439253214,678,298
12319023591,79,69
1637437504,1100,859
14610597192,599,499
12668663192,1058,529
12514900318,499,298
15421347492,818,298
17158842784,699,329
10108973993,399,268
10835739677,299,59
10450022692,159,99
11165991338,229,99
10999900436,580,485
5317338,299,248
14577483479,269,99
13180410424,380,285
10798287332,975,518
13180424599,270,245
16071843690,436,99
10057365483,398,258
10088442957,178,96
10867463044,259,129
13231639385,899,499
11263772259,2998,980
12175929471,699,399
4611859,299,169
12439253216,678,298
11803957792,699,398
12439253215,678,298
1434677781,1398,1098
12262869081,149,59.9
4879143,799,569
16588939849,1299,799
13231639384,899,489
12439279667,548,238
1504649191,698,598
10118385234,238,108
11465841761,1596,288
13180413777,250,238
1504649192,698,598
12745671261,69,38.8
15768834604,598,359
1955041096,3299,1999
1562631840,389,389
1507600779,389,389
1985078416,1698,899
1189623594,618,558
10431315174,399,129
15266559407,399,99
1717729314,1298,799
16191012849,399,399
10540578631,699,398
1955255763,799,599
10225955141,699,393
13180484780,250,238
10580255831,899,299
12968962609,622,398
1557880765,399,238
1662436837,299,109
10243234481,599,391
13180422628,300,265
12553219298,499,499
10712181356,468,298
16830833239,299,89
12407132335,698,375
12370344310,498,233
10402956246,208,99
11165991339,229,99
10812594227,699,470
11260969112,699,369
11210289916,599,369
10214337668,389,389
1503814473,599,499
12968962610,622,398
10849324706,320,299
11079850312,299,129
14817031286,959,365
13329646070,1122,268
1900439,4989,3998
12402522776,590,439
14274858446,399,359
1973098999,1999,359
1557880764,399,239
12574365564,899,699
1984814431,690,460
10749334551,1899,1298
1028463145,698,498
12968962606,622,398
1593017574,98,79
10338533901,399,129
1019638,798,139
10581039284,799,598
10712181355,468,278
14622992002,399,259
1586531664,3680,1799
10100683694,339,290
11803957794,699,398
10617077482,429,129
10787149642,399,339
13234560627,1000,499
10107579239,268,79
664550,2799,2099
12514470837,658,499
13233506161,299,299
2208582,209,89
11928492037,599,269
1789118920,499,269
16369573205,310,268
13859969512,599,289
10095354336,2000,578
13638524098,249,99
1982310802,668,288
1963982553,1399,1399
13180427031,270,245
13216416794,389,239
13374264211,660,620
15059117546,599,299
13937110555,169,79
10877115342,598,278
10186330745,699,391
11748365144,599,299
11644007712,399,238
12718113835,199,99
2324157,2999,2498
11188195308,299,59
10358690004,538,398
10712072198,99,59
13435829044,299,299
13178336964,660,439
10169033374,199,89
10150990747,868,386
1329476,599,249
11692217714,99,39.9
1786194571,399,99
1787195377,3398,1299
11828759967,368,368
12968962608,622,398
10124053639,389,269
14268417502,399,259
10346945770,198,108
819898,149,99
11864906372,499,499
13828231320,699,499
15876189780,699,499
1310820,999,319
11969452265,620,608
13616884880,490,490
1481749838,368,298
1481749837,368,298
1998211,199,109
10455003679,489,129
1480793517,368,298
13397221831,599,299
12186321221,299,299
13231748815,499,399
1815662519,368,298
1564194467,368,298
1564194468,368,298
1480793518,368,298
1520854470,368,298
1539963610,368,298
15907216732,299,259
1956447365,1299,599
10335367157,599,265
13234492970,399,339
10254422427,399,169
10865648850,1140,608
15715930546,299,239
12263732285,499,399
12698034530,698,388
17157978691,698,388
1043307,1399,999
1705207307,199,99
10101995800,428,428
13370651023,1180,288
11940776296,399,139
10264442640,599,289
4102751,399,299
17347313751,498,398
13517593334,399,248
1803419061,799,299
12590490427,368,368
4945133,499,269
10734097072,339,269
1310834,799,319
12839478772,450,436
1626308132,199,89
13927081156,499,298
14703942797,269,249
10579783094,622,488
1298216,999,319
10557351762,339,339
1119031751,538,258
11606329486,590,439
13487219615,738,338
11762139444,399,269
14501643179,560,288
1983956711,599,288
1964378588,690,468
13231639386,899,499
1989928076,599,499
15264442970,549,499
12394215922,699,399
13927132800,808.5,498
10338658085,598,248
13732631389,399,299
12377916430,199,109
10212041586,299,99
13234702098,580,388
1703977105,788,549
10375292178,899,399
10225990394,699,386
13137274755,319,319
1189600247,578,508
11324224205,3598,3598
10295726294,249,248
12205302025,499,375
12969111901,779,499
11987518653,999,369
1965899326,800,459
10265890543,550,458
10351894208,698,498
12260558512,489,359
10678727391,499,399
1118951636,588,270
10154444626,868,366
10926081714,780,298
14952966886,509,298
12062569688,499,298
15059058467,599,299
16559218589,598,298
12035002619,459,299
13180730024,400,360
1669195464,598,438
10098057623,339,290
11235377233,599,289
16919215985,528,428
16464627679,399,299
15156129825,399,359
12967656957,934,598
14393319165,399,219
10105250144,599,239
1964378587,690,468
10706635000,199,89
11218257077,499,499
17617045370,399,299
13329664229,714,268
1754986914,499,269
10950585725,786,268
11679819555,1058,529
10095289857,1200,315
13978624183,320,318
1541239004,499,348
1792059818,410,328
11678622839,399,259
13343318890,688,259
10356157001,1194,358
11278063448,498,378
1504818295,485,399
1965899327,800,459
11412339376,599,299
14781475066,599,499
1956167822,499,499
12691576011,609,499
13231873005,900,499
10601025933,399,299
13231748814,499,299
15304313609,1128.4,498
16250325861,1289,498
13311659173,625,525
11253250882,499,269
11183851817,699,369
1746447327,599,259
11253250881,499,269
10574213167,299,239
15126814145,368,288
13616884881,490,490
1990940636,498,478
13234863663,238,238
10808793881,439,378
11889542017,798,236
1562719313,499,429
1189614801,578,478
1754986916,499,269
10104159604,520,520
10401231151,499,316
1972087939,550,519
11762625361,450,335
12890091216,699,398
11135590496,399,59.9
12694525420,488,328
11122912715,428,378
11465841763,1596,259
11443165779,399,389
1541239003,499,429
1680043328,766,558
10576827514,499,318
10746611030,459,239
14613308999,498,299
1602525832,499,249
1754986915,499,269
12062504971,459,359
1122865759,598,310
1791962665,311,249
10213309603,499,499
13231526744,599,309
10949429026,699,399
10918805352,699,399
1990004546,999,299
15121136491,399,298
13234413946,580,299
12263270864,599,399
11620173520,399,299
13231526742,599,309
11051716026,369,239
1504790587,450,239
1507669487,499,499
15304146524,777.4,398
13816125663,916,238
10213309604,499,499
12124293928,999,598
1507669486,499,459
12441215040,833,393
1982310011,1288,589
3564407,999,549
11085579548,368,238
16615188547,900,399
1983610306,800,388
12878702535,999,388
12694525419,488,388
17194859428,954,599
1653519267,759,386
16604202786,999,628
13886935297,870,288
1817624842,599,288
12307431753,350,288
1989928077,599,288
12806054496,999,599
12144707935,698,598
1366537324,1380,588
12401012627,1260,568
16830904472,1088,568
10535966139,499,299
12124408336,699,398
11864807040,299,249
11391518009,699,279
15392391141,399,289
11740200037,499,399
12968962607,622,398
12084625283,498,288
10401499381,450,376
11624536950,490,392
1956352409,999,458
14858760132,450,319
10512282978,496,299
1991244742,499,299
17120709679,299,299
1704020193,600,599
10746995279,498,348
15875221088,489,289
13186213324,259,259
10919691455,699,518
11141352277,399,258
14680164447,569,298
16848520781,590,299
15275557432,359,299
1954831924,799,379
13342752831,678,339
10614643939,855,505
10586330348,899,528
10502455316,1599,499
14791793766,498,498
13927106626,658,499
1976842460,498,498
11969203996,508,498
1473717016,698,498
11535349545,1288,499
1994095988,599,499
11765303811,899,349
12205820703,699,495
14610831305,368,328
12806260495,247.5,199
12513019906,600,328
14457696302,368,328
11748365145,599,299
10101900122,488,488
11868072483,798,468
10561501817,358,248
12969229236,825,528
17166484725,399,259
11749671515,329,239
10538802860,899,298
16665910133,468,238
15973453073,576,238
11265136585,580,360
11294615236,698,598
1815626098,469,469
13420906655,495,468
11281503470,766,468
12280902946,658,498
1965899325,800,459
15358165295,588,236
12536512395,1398,459
12612517291,1380,460
16650377463,359,248
11588042053,499,349
12517304219,658,298
12117088384,359,299
15538130191,798,299
11465841762,1596,299
12035002621,459,299
11349528718,398,299
11027449814,498,298
12612547740,360,298
10540544538,399,298
10092344173,399,299
10794989725,358,298
13436234891,660,439
1995007793,439,439
10213094472,799,299
15875221090,489,289
11122912716,428,378
11726718694,368,299
1970767912,1599,499
10038749330,968,279
10038749336,968,279
12847611554,564,279
11122912714,428,378
11762139443,399,269
12263146005,358,298
11864807042,299,249
10818720623,380,268
10557344032,269,269
13927128189,499,398
11027486407,599,398
12513036794,499,398
12459920934,459,265
12513036795,499,398
13514441809,599,399
12805803333,648,398
15360400084,899,399
10989923828,568,397.6
10512514244,676,399
10511103708,696,398
10573379626,49999,399
12305967115,598,393
12032895343,899,399
10547408549,399,88
10604635241,499,299
10554523159,428,398
10717974102,889,399
16616135294,600,389
16616135295,600,369
11183851816,699,369
12186767317,599,299
11816901851,549,369
13886917913,300,238
13886917914,300,238
13927137398,714,358
14276337031,399,359
14742525227,499,239
10362113762,980,258
14646199277,991.9,368
14184791395,299,239
13805188457,504,358
1994188719,999,239
15476566313,368,255
16886833930,399,399
11089208036,338,236.6
1973098378,1699,359
10223101451,499,366
11816858682,399,369
15099241049,499,239
12514470836,658,359
16196221164,368,238
10637287693,495,438
1595407854,251,232
11241693338,668,329
10321084367,1000,288
18365236053,999,538
11641468744,799,389
12274806342,318,233
12275295902,318,279
10321084365,1000,298
10321084364,1000,288
1579781639,689,375
10786782185,456,456
10786782184,456,456
10786678419,468,468
10786650393,426,426
10786650392,426,426
1554849257,675,316
1554654558,850,450
12298200718,598,358
10778623483,899,495
12300647961,458,358
12300794177,398,298
10778623482,899,505
10321016483,1000,288
12306857430,450,318
12307036842,350,318
12307247958,450,318
1507673716,599,299
12307866625,890,495
10321016482,1000,268
10321016481,1000,258
12308193470,450,375
12308360237,450,315
12308479123,550,393
10321016480,1000,298
12311625412,1000,498
12315213618,498,318
12323238486,398,279
10321016479,1000,268
10321016478,1000,258
10321016477,1000,248
11641468745,799,369
11641468746,799,369
12331465477,1008,568
12333000327,492,299
1189588365,520,480
1189569911,450,425
1176688394,1200,1200
12376170949,399,399
10319717308,1000,328
12400075383,399,399
5281060,1398,699
12401352881,599,399
12401352882,599,399
10319717306,1000,288
10319717305,1000,268
10319717304,1000,258
12415476662,599,499
4961278,1389,499
12415738923,599,499
10319717303,1000,298
10319717302,1000,268
10319717301,1000,258
12420163046,399,235
12439775872,1118,498
12439775873,1118,498
12442710840,599,499
12457750723,658,318
11241651895,495,319
10264226665,749,399
10264226664,749,399
10263685227,499,269
10263634517,599,399
10263586453,899,468
12001279252,899,469
10254377422,529,499
11338442676,388,239
12032895342,899,399
12514470835,658,499
12517876023,1200,499
12536538580,399,368
12540083123,550,378
12550484583,870,288
12550484584,870,288
12550646674,402,268
10210125997,998,468
11441906678,399,269
11256641485,580,326
10745440379,399,249
11240120607,499,298
11240120606,499,298
10136139603,399,236
10136139602,399,236
12589032569,499,279
12590490428,368,368
10740459245,518,398
10132880936,599,399
12611527925,999,388
12621345784,658,328
11643465439,799,439
12034794790,349,299
12041893009,360,298
18308327850,2988,538
18252515035,1699,538
18252353034,1999,538
10116293316,298,139
11454493352,688,368
10115834130,519,425
10115834129,519,425
12698089823,398,305
10110987717,699,499
12715933269,568,328
12715962000,588,338
12718422795,299,299
12719190163,249,239
10105267574,798,299
12051233292,899,469
12051555654,459,199
10102028747,456,456
10102028746,456,456
10102028745,456,456
10102028744,456,456
12806299727,352.5,349
10102028743,456,456
10101995799,428,428
10101995798,428,428
12833091273,599,199
10101995797,428,428
12880243040,558,248
10101976920,568,568
10101976919,568,568
10101976918,568,568
12890091213,699,398
12890091214,699,398
12890091215,699,398
10101964060,468,468
10101964059,468,468
10101964058,468,468
10101926311,448,448
10101915013,418,418
10101861554,328,328
10101859816,468,468
10101859815,468,468
10101816203,456,456
12922977543,399,275
10101816202,456,456
10101043682,328,328
10101024727,528,528
10101024726,528,528
10100863390,468,468
10100815179,388,388
10100815178,388,388
10100815177,388,388
10100815175,388,388
12051555655,459,339
12984662141,1890,588
12984706848,1032,428
12984709367,1275,438
12984709791,1026,498
12984722396,1042.5,458
12984725794,2250,398
12984725795,2250,398
12984728555,1500,588
12061539363,499,399
13037973052,339,339
13061683831,398,298
13067575498,599,199
13067575499,599,199
13067575500,599,199
13067575501,599,199
13067575502,599,199
13067575503,599,199
13067575504,599,199
13067954067,398,298
10095017068,598,498
13137502518,746,398
12095159290,450,425
11122949567,398,298
11378897009,339,339
10065242976,599,269
13180286385,450,376
13180286386,450,436
12101566234,699,319
12101566235,699,299
12101566236,699,299
12101566237,699,299
12101566238,699,299
12101566239,699,499
11679427031,899,299
10697653547,469,369
13180485285,320,309
10038749339,968,279
10038749338,968,269
13180676031,320,299
10038749335,968,269
10038749334,968,289
10038749333,968,279
10038749332,968,269
10038749331,968,289
10038749329,968,269
10696044364,499,329
10695915743,599,259
13210464620,456,268
13216771201,499,369
13216967486,699,399
13233422100,559,559
13234413945,580,299
13234452262,599,369
13234452263,599,269
13234452264,599,369
13235003737,259,259
13281376735,399,229
11687524156,499,389
13329840495,699,339
13370275453,780,288
11689207536,399,269
11689310760,399,289
10003920549,495,319
13436412120,499,410
13436414237,499,385
13436822086,359,289
12124367180,699,528
10003757339,489,268
10691853813,520,520
10684358703,480,480
10684344877,468,425
10684344876,468,425
10684326533,388,378
10684326532,388,378
12138806990,459,239
12138806991,459,239
10682365108,630,318
1999114163,999,239
1999114162,999,288
1999114161,999,299
1999114160,999,399
1999114159,999,499
13460628315,252,128
10681793800,1200,288
1999107876,599,288
1999107875,599,499
12143534488,699,438
10681793799,1200,138
13514798397,1049,279
11689606857,399,278
11226870975,399,289
10677878604,399,299
11701085402,580,360
13523760204,870,288
1996554119,1999,569
1996373055,999,415
1996373054,999,415
1995566441,499,299
1995448012,600,499
1994802358,699,558
1994796989,399,318
13696155185,399,399
1994366071,1999,568
1994362557,2055,568
12153137175,699,389
12153137176,699,379
11488786568,369,266
12157954513,599,279
1994188718,999,288
13771878724,696,298
1994188716,999,399
13805076143,1160,398
13805076144,1160,498
1994188715,999,499
13851176240,1192,298
13858813398,599,259
1994095989,599,288
13858824801,599,248
13858824804,599,239
1993985451,499,299
1993737404,368,259
13886942001,400,398
11222822389,399,319
11730331241,899,499
13886994716,448.5,345
1993499995,699,369
13887024460,399,368
1993499994,699,449
1993499993,699,509
13899279174,668,369
1993039749,900,539
13927048092,796,399
13927050561,498,288
13927052064,402,268
13927064185,648,398
1993039748,900,539
13927069036,352.5,349
13927081155,499,298
13927081157,499,298
13927084383,780,288
10652755169,456,456
12163820588,399,295
13927099185,675,345
13927099186,675,389
13927099187,675,299
12171489346,399,259
12171489347,399,189
13927116292,1180,288
13927116398,568,296
13927120495,390,386
13927129132,504,358
1992416674,999,239
13927132799,808.5,368
13927132945,388,368
1992416673,999,288
13927146801,808.5,498
13927146802,808.5,498
1992416672,999,299
13927165566,596,378
13927166711,800,499
13937861411,369,266
13940735387,599,469
13942711308,369,278
13964894521,428,370
13971142313,786,268
1992416671,999,399
13976023950,699,399
1992416670,999,499
13977762628,699,269
13977762629,699,269
11222822388,399,319
13978252488,699,299
13978613003,899,499
1992385675,499,299
14144978413,499,248
14269856796,520,480
1991384711,299,299
1990109123,699,529
1990109122,699,529
1990109121,699,519
1990109120,699,499
1990109119,699,499
14398619393,450,369
1990094504,988,398
14569284609,799,425
10643750074,525,439
11254510285,489,298
11254510284,489,298
11106023752,528,498
12172799991,599,329
14603581515,599,399
14603729145,599,399
1990004551,999,399
14646177356,660.4,318
14646178394,517.4,288
11254510283,489,298
1990004549,999,499
14646196224,777.4,398
14646197444,504.4,288
14646197552,1128.4,498
14672570004,249,249
1990004545,999,288
1990004544,999,239
10641712396,818,399
14680188744,999,388
14683388312,599,499
14686169384,650,475
14711108139,320,309
14717821161,598,498
14740176768,899,299
1988973850,499,419
1988957334,338,299
1988918651,499,379
11730875741,699,269
11514376298,259,239
11378975521,299,299
14849259907,499,329
14858760133,450,319
14858760134,450,319
14858760135,450,319
14858760136,450,319
14899477023,368,238
14900259260,598,268
11217959060,259,259
11730875742,699,269
15033411467,559,399
15059368001,656,339
10616896255,456,456
11754025889,580,360
11520010405,699,398
11066010911,499,289
11762283382,399,285
15071046506,799,399
15071046507,799,399
10605682746,959,365
15115184531,399,268
10605682745,959,365
15228254502,398,198
15228268576,469,399
15228510372,259,89
15232629553,289,119
15264442971,549,549
15264442972,549,549
15273424419,528,498
15304157589,1042.5,458
15304162110,699.4,338
15304173248,660.4,318
15304174709,517.4,288
15304261564,688,588
1986016635,490,390
15304288348,1500,588
15304291741,1275,438
15304302904,1026,498
15304308307,279,279
15304319341,764.4,368
15304319824,788,328
15304322668,1092,495
15304325162,907.4,428
15304325291,498,398
15304337591,598,498
15304338938,608.4,288
15304341736,456,268
15304358918,516,268
15304358919,516,268
11766507537,499,399
15304374462,991.9,368
15304375493,597,298
15307651851,899,498
15307651852,899,498
1985590894,1000,499
15307832675,1458,298
1985590893,1000,499
15356111173,949,339
15356111174,949,259
15356111177,949,499
10580452045,699,499
10580075120,599,299
15392391142,399,289
15393973803,499,299
15419270969,399,-1
10579833571,647,518
11050385308,399,329
15513036799,799,239
11767215616,299,259
11541901095,299,239
11049203236,799,399
15548971399,1072,268
15548971400,1072,268
1984814433,690,460
15610000402,348,328
15642176642,299,109
15647649066,468,219
1984814430,690,460
1984814428,690,460
1984814427,690,460
1984675482,765,519
15716231920,299,239
15717265484,299,239
15865408904,360,298
15865408905,360,298
15874518896,399,289
15874518897,399,289
15874518898,399,268
15875221089,489,289
15875748701,550,389
1984451660,1499,499
15933372775,499,299
15967397769,699,299
15967397770,699,299
11780963271,299,179
15980755105,499,399
1983963016,719,590
1983963015,719,590
1983963014,719,590
1983963013,719,590
11541949801,399,259
10555636228,380,268
16184680801,899,499
16227857954,1800,468
16228329604,699,238
16228329605,699,238
16228329606,699,238
16228329608,699,459
16229661432,499,238
16229835514,259,159
16240207668,398,248
16240207671,398,248
16241029684,498,248
16241029685,498,248
16241897363,598,268
10553273526,699,149
10553273525,699,149
16289574061,1380,155
16306152564,329,229
10546739922,616,315
11554351814,268,233
10541858135,478,358
11555320194,399,298
11555320195,399,269
10537872648,380,296
11397299610,599,299
16421191111,498,219
16431230613,398,298
16501995630,1299,558
16545292775,300,249
16545292776,300,249
10515293039,476,238
16545292779,300,249
10514838708,506,235
16602152643,620,368
10514824903,756,395
16605851485,259,239
10988430378,500,498
16605918412,259,239
10512300030,996,498
10510904526,699,366
1983610305,800,388
10510904525,699,386
16644761626,559,339
11839894395,299,219
16708067357,398,238
16710558948,900,448
16792140989,399,269
16792141796,369,309
16802147407,239,238
16830408099,1588,699
10492294070,599,239
10492280048,699,399
16844663332,388,388
16844663333,388,388
16844663334,388,388
16844663335,388,388
16844663336,388,388
16856083394,560,398
10988430377,500,438
1982310010,1288,589
16927255584,550,338
16927269513,1076,538
11864844964,499,349
10979893543,400,308
10478972817,499,159
10979536817,999,545
10475218299,258,199
10979536816,999,545
1981065040,599,399
16991740148,450,260
16991740149,450,260
16991740150,450,260
16993640454,500,285
10979536815,999,545
17123911410,339,339
17165085729,399,329
17167170024,699,489
11869318232,499,259
17169573790,788,549
1980587252,1595,349
17169985247,796,398
17170032335,796,398
10452612528,558,498
17203456463,536,402
1980313014,1999,359
11563279226,699,299
17248801512,1076,412
17249626590,536,466
1980000101,999,479
17255262961,1088,399
17286384488,825,338
17301040477,599,338
17301040478,599,338
17306706527,999,538
17345534765,650,499
17458152563,299,249
1979590224,899,499
1979444589,399,369
17577367538,459,259
1979444588,399,369
1979444587,399,369
1979444585,399,369
1979444584,399,369
1979444580,399,299
17931069982,399,289
1979444579,399,299
1979444578,399,299
1979444577,399,299
18030162420,399,268
1979444576,399,299
1979444575,399,299
1979444574,399,299
18187219378,498,398
18243244714,399,289
18243244715,399,289
18243244716,399,289
10434963627,799,299
10432621565,599,299
12176816620,399,229
1979362754,299,259
1979362753,299,259
1979362752,299,259
1979362751,299,259
10969607669,398,320
10969607668,398,328
11563279227,699,319
11563279230,699,299
11919238145,398,238
10956927610,680,498
1978330703,999,469
10403656656,438,398
10403656656,438,398
11941605708,238,238
10403553783,368,368
1978172599,988,499
11941605709,238,238
10401593210,550,489
1976835581,428,399
10956927609,680,498
1976587414,588,488
11941605710,238,238
11941605711,238,238
11941605712,238,238
10956632987,329,315
11941605714,238,238
11941605715,238,238
11278463223,590,558
11278233544,599,508
10926422101,499,376
10375511596,498,299
1975972985,450,325
1975972984,450,325
1975972983,450,325
11944047515,299.9,299
10374183915,498,299
10360121226,598,298
11563279232,699,299
1974515450,699,479
10356158582,1494,448
10356142781,1194,448
10356128127,1014,328
1974451802,1090,568
10356089786,894,268
1974443999,1090,568
10356063184,864,268
10351488697,1000,248
11192136630,718,448
10349899770,1152,288
10349884425,1032,258
1973367942,999,480
1973367941,999,480
10349755251,1072,268
11189151563,1200,288
1973098379,1699,375
1973066844,1989,459
10911415055,389,389
1972569862,428,428
10340135880,468,238
11954650594,599,299
11189100925,1200,288
11563279233,699,499
10900205689,499,299
11563279234,699,399
11189100924,1200,288
11189100923,1200,268
11189100922,1200,288
10878316363,499,369
10336184985,1152,288
11958825669,988,488
1970011940,599,399
11189100921,1200,268
10334466175,1192,298
10334453658,1152,288
10877301981,680,299
11189100920,1200,268
11189100919,1200,258
11189100918,1200,288
10334217183,1192,298
10334200668,1152,288
1968419935,699,379
1967052404,1588,250
11189100917,1200,278
10331548189,1192,298
1966560737,1699,568
1966560736,1699,568
1965410019,799,479
1965403362,799,479
1965399330,1999,568
11189100915,1200,268
1964764329,519,239
11189100914,1200,288
10327866939,1152,288
1964477485,999,388
10327814442,1192,298
10327749610,1000,248
1964346555,1999,568
10841730056,369,329
1963175139,368,368
1962940404,899,420
1962940403,899,420
1962600016,799,479
10324524924,1000,268
11290570871,399,269
10324505107,1200,298
10324469609,1000,258
11609386295,399,269
11265648730,618,528
11265254993,599,478
11188756689,1000,288
11188756688,1000,288
11188756687,1000,288
1958573622,999,519
11188756686,1000,288
11278090111,388,378
1958417839,1588,588
11247346192,799,249
10324322991,1000,288
1957733699,640,438
11247346191,799,329
10324322989,1000,298
10324322988,1000,288
10840288389,499,239
11619515439,566,368
1957680361,1999,399
10321750142,1000,288
10321750141,1000,268
10321750140,1000,258
10321750139,1000,298
10321750138,1000,268
10321750137,1000,258
10321750136,1000,248
1956351907,999,499
1956351906,999,555
1956216450,409,388
1805620871,399,299
12206158352,399,299
11412339377,599,299
10321652041,1000,288
10321652039,1000,298
10321652038,1000,288
12206799331,299,299
12206800822,399,318
1759006362,498,290
11338442675,388,239
10321392311,1000,288
12220654657,799,566
12220654658,799,556
11632504414,899,299
10321392309,1000,298
12255388955,289,233
10321392308,1000,288
12255506995,350,299
11632670885,499,448
1667235374,798,618
12255640124,588,498
12261237689,459,299
11632703445,399,299
11632998957,699,399
10321273850,1000,358
10321273848,1000,288
12262846030,599,349
12262846031,599,369
10321273846,1000,298
1620493811,499,396
1618079598,888,698
10321273845,1000,288
1618079596,888,498
1618038365,668,528
1618038364,668,428
12262846032,599,389
11241693339,668,349
16644759365,559,299
1984305302,988,487
10415578932,540,480
16679459098,699,399
16681407765,399,329
16709162944,596,378
10324282042,1000,288
10415019622,799,-1
16792129248,32900,286
10324282040,1000,298
16792131758,369,278
11817393854,399,249
16792148922,369,266
10324282039,1000,288
16792177555,599,469
16801420423,499,258
16804616038,499,329
10632566235,598,358
10531553606,350,333
10531553605,350,333
10632566236,598,238
10403585500,418,398
10403518606,328,298
10403470459,329,298
10574092924,299,268
10580117327,499,299
10321904552,1000,288
10321904551,1000,268
10321904550,1000,258
16842102189,408,408
16842102190,408,408
16842102191,408,408
16842102192,408,408
16842102193,408,408
16842102194,408,408
10321904549,1000,298
16844690739,699,438
10321904548,1000,268
10321904547,1000,258
10321904546,1000,248
1982952119,699,399
10319709700,1000,248
11840839202,399,329
11840852617,399,329
16882633435,356,356
16882633436,356,356
16882633437,356,356
16882633438,356,356
16882633439,356,356
10865153032,559,399
11864510521,588,258
10295726295,249,248
16978728453,598,268
10280509053,599,269
10725426568,269,269
16991223842,599,286
17037811024,499,339
1981424118,800,559
17123120863,339,339
17124925339,239,239
1981424117,800,559
1981424116,800,559
17162686862,599,299
17162686863,599,299
17162686864,599,299
17167867716,736,368
17168341830,599,439
1981424115,800,559
1981424114,800,559
1981208729,999,359
17174387738,589,258
1981208728,999,375
10268167226,399,189
10737355065,399,299
10745518946,399,239
11868504611,799,389
1981192739,899,359
11880963601,690,399
1981192738,899,375
11901518235,299,299
11901718770,298,298
1981139673,949,489
11958980486,998,558
11961418745,559,499
1980726228,850,420
1980726227,850,420
10265890542,550,408
10263612223,798,288
1980443171,999,569
10262699848,499,499
10258292236,495,418
12035002620,459,349
12035002622,459,349
12035806185,296,249
12035806186,296,249
12035806187,296,249
12035806188,296,249
