2016-09-11 16:52:40,"""送货及时，安装师傅态度好，空调不错，好评",5,true,"""投***略""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-06 13:29:59,5,"""来自京东Android客户端""","""银牌会员""",""""""
2016-09-11 16:46:30,"""还可以，不错",5,false,"""j***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-06 00:03:55,5,"""""","""金牌会员""","""陕西"""
2016-09-11 16:37:27,"""质量很不错",75,true,"""c***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-28 22:27:12,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016-09-11 16:23:32,"""快递到家，免费安装。。。。",85,false,"""z***i""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-18 14:54:10,5,"""""","""钻石会员""","""河南"""
2016-09-11 16:15:43,"""送货师傅很好态度&hellip;安装师傅很给力&hellip;还没收到货就主动安装联系 安装难度有点大&hellip;需要吊架 但安装师傅非常给力！还帮忙负责帮吊架 真的很好！值得表扬～格力售后很好！",5,true,"""嘉***哥""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-06 00:01:37,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016-09-11 16:17:58,"""大品牌，值得信赖，快递师傅也很好说话，装修师傅也很赞，安装了4个空调，才200块的安装费，很辛苦！柜机非常漂亮。",5,true,"""d***0""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-06 06:34:43,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016-09-11 16:05:34,"""衣服不错，下次还会光顾，京东网销售的就是不错，一如既往的好，",20,true,"""foshancharry""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-22 21:01:44,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016-09-11 16:02:46,"""安装完毕，不错，看着挺好的",75,true,"""g***o""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-28 07:47:09,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016-09-11 15:51:00,"""机体好看，声音不大，价格偏高些。",3,true,"""w***o""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-08 21:55:53,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016-09-11 15:50:18,"""还不错声音小风量适中，活动时买的合适，就是慢了点",84,true,"""j***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-19 00:01:56,5,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2016-09-11 15:50:18,"""格力这款空调，确实比其它空调好很多",2,true,"""k***0""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-22 23:46:20,5,"""来自京东Android客户端""","""PLUS会员""",""""""
2016-08-24 18:52:18,"""不错，很好的空调，工人师傅安装技术一流，态度好",4,true,"""j***x""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-20 12:12:23,5,"""来自京东Android客户端""","""金牌会员""","""陕西"""
2016-08-24 18:51:12,"""价格给力，安装到位，服务不错，夏天凉快了，，",29,true,"""海格底斯""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-26 22:28:02,5,"""来自京东iPad客户端""","""PLUS会员""","""贵州"""
2016-08-24 18:47:10,"""很好，格力，很强大，制冷效果很好",55,true,"""李***宵""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-30 08:06:35,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016-08-24 18:47:10,"""空调很给力，制冷很快，很静音，安装师傅也很认真负责，态度也非常好。",4,true,"""m***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-20 23:30:16,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2016-08-24 18:45:56,"""送货超快，安装超快，购物体验极佳。",2,true,"""k***i""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-22 17:23:30,5,"""来自京东Android客户端""","""钻石会员""","""山东"""
2016-08-24 18:37:15,"""不错",30,true,"""j***u""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-25 20:13:36,5,"""来自京东Android客户端""","""金牌会员""","""河南"""
2016-08-24 18:37:00,"""挺好的。便宜实惠",57,true,"""坦***张""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-28 08:04:06,5,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016-08-24 18:37:00,"""好好好好好好好",0,true,"""j***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-24 10:04:52,5,"""来自京东Android客户端""","""钻石会员""","""湖南"""
2016-08-24 18:19:59,"""很好，声音不大，京东送货员态度很好，大热天的，满身大汗",66,true,"""s***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-19 00:16:42,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2016-08-24 18:19:59,"""送货速度很快，安装师傅也很好，样子单调了些，使用起来很不错",60,true,"""meet一""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-16 10:15:59,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016-08-15 10:29:21,"""送货速度快，服务好！",4,true,"""漫步者1973""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-11 18:31:09,4,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
2016-08-15 10:29:16,"""真的很不错的 安装的师傅特别和蔼仁义的 父母的年龄比较大  还特别的耐心给讲解 感谢你们 ~",27,false,"""魔***锅""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-19 09:54:57,5,"""""","""银牌会员""","""辽宁"""
2016-08-15 10:17:40,"""快",2,true,"""t***a""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-13 15:16:48,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016-08-15 10:15:27,"""第一次用格力的，虽经历波折，终于好了。",16,true,"""w***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-30 13:50:52,5,"""来自京东Android客户端""","""金牌会员""","""湖北"""
2016-08-15 10:15:27,"""可以的",6,false,"""夜***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-09 07:48:57,5,"""""","""金牌会员""","""安徽"""
2016-08-15 10:11:33,"""服务很好，师傅很专业，声音小，格力值得拥有。",22,true,"""j***d""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-24 10:54:04,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016-08-15 09:59:57,"""空调不错，格力是国内品牌中比较好的啦",69,false,"""s***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-07 00:02:44,5,"""""","""钻石会员""","""广东"""
2016-08-15 09:54:36,"""挺好的",25,false,"""j***b""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-21 18:29:02,5,"""""","""钻石会员""",""""""
2016-08-15 09:52:54,"""非常好得空调，用起来感觉不愧是格力。",75,true,"""回***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-01 00:00:10,5,"""来自京东Android客户端""","""钻石会员""","""北京"""
2017-01-17 19:54:03,"""物流好！服务好！品质更好！",67,true,"""闵***生""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-11-11 20:36:30,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017-01-17 19:48:28,"""安装及时，挺好的",14,true,"""h***5""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-01-03 22:28:33,5,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2017-01-17 19:21:07,"""非常好",67,true,"""j***c""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-11-11 14:27:57,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017-01-17 19:24:43,"""送货很快，安装师傅也很负责任，很热情",13,true,"""j***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-01-04 16:30:25,5,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2017-01-17 18:45:11,"""态度很好，责任心强，很专业，令人十分满意。",2,true,"""j***l""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-01-15 13:10:18,5,"""来自京东Android客户端""","""银牌会员""",""""""
2017-01-17 18:22:17,"""好好好好好好好好好好",7,true,"""胡***鹏""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-01-10 11:37:25,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-02-08 22:42:56,"""格力品牌值得信赖，就是价钱偏贵，京东购买品质放心。",2,true,"""j***5""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-01-15 08:52:32,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2017-01-17 18:00:25,"""。。。。。。。。。。好好好好",63,true,"""j***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-11-15 15:39:41,5,"""来自京东iPad客户端""","""银牌会员""",""""""
2017-01-17 18:00:28,"""安装还未使用，愿如评价一样的好",36,true,"""j***つ""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-12-12 00:13:07,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017-01-17 17:58:47,"""性价比高，物流给力",77,false,"""5***飞""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-11-01 09:54:53,5,"""""","""钻石会员""",""""""
2016-10-19 11:32:15,"""好好！！！！！！！！！！！！",84,true,"""j***i""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-27 20:38:40,5,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2016-10-19 11:24:56,"""相信京东的品质，相信格力的品质，下次还会来购买的。",20,false,"""欧***0""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-29 13:14:20,5,"""""","""金牌会员""",""""""
2016-10-19 11:24:56,"""格力空调在国内牌子算是还可以的",30,false,"""z***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-09-19 07:41:38,5,"""""","""PLUS会员""","""浙江"""
2016-10-19 11:17:44,"""格力空调就是不错，制冷效果好，外观设计也不错，噪音小，愉快的购物",80,true,"""s***9""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-31 21:53:06,5,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2016-10-19 11:12:22,"""好",17,true,"""闪***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-10-02 20:04:31,5,"""来自京东Android客户端""","""PLUS会员[试用]""","""广东"""
2016-10-19 10:31:38,"""外观挺漂亮的，就是格力的价格真心不低",87,true,"""f***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-24 22:03:47,5,"""来自京东Android客户端""","""金牌会员""","""浙江"""
2016-10-19 09:49:00,"""相信格力空调，以前一直用的是这个品牌",54,true,"""j***p""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-08-26 18:17:48,5,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2016-10-19 09:42:33,"""不错",13,true,"""j***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-10-06 20:19:05,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016-10-19 08:55:53,"""先送货，后安装。安装师傅很有耐心，注意事项一一给我说的很清楚。",4,true,"""张***斌""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-10-15 14:20:49,5,"""来自京东iPhone客户端""","""金牌会员""","""四川"""
2016-10-19 08:45:07,"""不错，服务很耐心细心",3,true,"""帅***l""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-10-16 23:36:53,5,"""来自京东Android客户端""","""金牌会员""",""""""
2016-07-08 18:17:08,"""格力贵一点是有道理的，毕竟人家品质就要好上一个档次，这么良心做企业和服务的在国内真的很少见！会一如既往支持格力哦！",10,false,"""幸***旎""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-28 16:31:49,5,"""""","""钻石会员""","""湖南"""
2016-07-08 18:06:26,"""昨天买了，今天来安装，按静音模式几乎没有声音，就是买完就降了50",2,true,"""S***子""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-06 13:51:45,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016-07-08 18:06:26,"""配送师傅比较辛苦",20,true,"""王***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-18 01:01:29,5,"""来自京东iPhone客户端""","""金牌会员""","""河南"""
2016-07-08 18:05:16,"""还是可以的！！！！！！",7,true,"""叶***丨""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-01 22:20:30,5,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2016-07-08 18:04:46,"""安静，制冷，都挺满意的",19,true,"""s***宝""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-19 23:42:31,5,"""来自京东iPhone客户端""","""银牌会员""","""广西"""
2016-07-08 18:04:46,"""好评",2,false,"""1***妍""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-06 12:01:15,5,"""""","""钻石会员""","""江苏"""
2016-07-08 18:00:10,"""很好，安装的师父很给力！给个?！辛苦了！",2,true,"""f***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-06 16:49:36,5,"""来自京东Android客户端""","""钻石会员""","""内蒙古"""
2016-07-08 18:02:54,"""还不错，安装服务很到位，赞一个",3,true,"""K***婷""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-07-05 10:55:35,5,"""来自京东iPhone客户端""","""银牌会员""","""广东"""
2016-07-08 17:54:38,"""整体比较满意，外观有点瑕疵，空调关了以后没法完全闭合，师傅说这个系列的空调都这样。有图有真相",10,false,"""j***4""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-28 02:34:04,4,"""""","""金牌会员""","""广东"""
2016-07-08 17:54:38,"""外观不错，送货速度也很快。",10,false,"""0***店""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2016-06-28 10:30:53,5,"""""","""钻石会员""","""福建"""
2017-04-03 14:48:59,"""安装师傅非常认真负责！还教了怎样使用和注意事项等！赞！赞！赞！",11,false,"""j***s""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-03-23 17:34:43,5,"""""","""钻石会员""",""""""
2017-04-03 14:45:44,"""一向信赖京东，一直喜欢格力电器，很好，静音，效果挺好，安装收费感觉没有什么标准，总体满意，喜欢安装售后更完善",44,true,"""j***2""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-02-18 20:28:53,5,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
2017-04-03 14:45:19,"""安装师傅非常认真负责！还教了怎样使用和注意事项等！赞！赞！赞！",11,false,"""j***c""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-03-23 00:01:10,5,"""""","""PLUS会员""",""""""
2017-04-03 14:41:58,"""包装正规，送货迅捷，配送员和安装师傅态度都很好。物美廉价服务佳！赞！",19,true,"""x***6""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-03-15 13:45:32,5,"""来自京东iPhone客户端""","""银牌会员""","""广西"""
2017-04-03 14:28:20,"""还可以的，格力空调放心",1,true,"""y***8""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-04-02 02:35:50,5,"""来自京东iPhone客户端""","""银牌会员""",""""""
2017-04-03 14:23:39,"""很好 一起买了三台",26,true,"""j***你""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-03-08 21:30:19,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-04-03 14:21:03,"""送货安装都很快，很好?，关键是制冷制热也都很快。贵是有道理的。",1,true,"""风***淡""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-04-02 10:36:16,5,"""来自京东iPhone客户端""","""PLUS会员""","""山东"""
2017-04-03 14:21:03,"""很好，",1,true,"""l***1""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-04-02 16:50:09,5,"""来自京东iPhone客户端""","""金牌会员""","""四川"""
2017-04-03 14:07:16,"""刚装上还没有用啊，的看看天气热的效果啊",11,true,"""j***3""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-03-23 19:18:22,5,"""来自京东Android客户端""","""银牌会员""","""北京"""
2017-04-03 13:49:48,"""非常好！",1,true,"""f***g""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-04-02 00:04:29,5,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
2017-03-17 12:42:06,"""安装很快，还没有，",2,true,"""主***线""","""品圆变频挂机""","""格力（GREE）大1匹 变频 品圆 冷暖 壁挂式空调 KFR-26GW/(26592)FNhDa-A3""",2017-03-15 10:55:40,5,"""来自京东Android客户端""","""银牌会员""",""""""
