creationTime,content_1,days,isMobile,nickname,productSize,referenceName,referenceTime,score,userClient,userLevel,userProvince,
2016/6/13 15:52,"""好",15,TRUE,"""j***9""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2016/6/13 15:51,"""送货速度超快，一天就到货了。第二天就安排人上门来给我安装了。安装师傅也很专业，一个小时就全部搞定了，我自己有架子，墙洞也早打好了。所以没有收取额外的费用。格力并没有那些差评的人说的那么不好啊，我觉得挺好的啊。",15,FALSE,"""德***西""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""""","""金牌会员""",""""""
2016/6/13 15:51,"""空调很漂亮，安装师傅也给力！",15,TRUE,"""红***尘""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2016/6/13 15:50,"""安装挺好，还没有正式投用，希望炎暑的时候不要出问题。",15,TRUE,"""w***x""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""","""陕西"""
2016/6/13 15:49,"""不错！",15,FALSE,"""j***b""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""""","""金牌会员""","""江苏"""
2016/6/13 15:46,"""挺好的",15,FALSE,"""j***z""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""""","""金牌会员""","""广东"""
2016/6/13 15:46,"""用了两天了，很好，绝对超值的",15,TRUE,"""蹲***钱""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""银牌会员""","""河南"""
2016/6/13 15:42,"""送货快，安装服务也不错。空调效果也可以。",15,FALSE,"""s***8""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""""","""金牌会员""",""""""
2016/6/13 15:41,"""很优惠，买来上门安装速度快,省事",15,FALSE,"""L***悦""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""""","""钻石会员""","""福建"""
2016/6/13 15:39,"""可以",15,TRUE,"""小***7""","""大1匹""","""品圆变频挂机""",FALSE,5,1,"""来自京东iPhone客户端""","""银牌会员""","""香港"""
2017/1/17 12:52,"""服务很好",12,TRUE,"""j***o""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""海南"""
2017/1/17 12:51,"""安装特别好??",12,TRUE,"""j***k""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/1/17 12:32,"""安装师傅很认真负责，特别辛苦，空调试了不错",12,TRUE,"""梧***1""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2017/1/19 17:56,"""东西很好，特别好，好好好，哈哈哈哈哈哈哈哈哈，挺好的",17,TRUE,"""j***6""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2017/1/17 12:15,"""好",12,TRUE,"""韩***9""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""陕西"""
2017/1/17 12:13,"""安装师傅服务太度好，",12,TRUE,"""j***g""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2017/1/17 12:08,"""朋友结婚，买来送人的，不错",12,TRUE,"""6***z""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/1/17 12:08,"""好看",12,TRUE,"""j***0""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""安徽"""
2017/1/17 11:56,"""很好",11,FALSE,"""7***才""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""""","""钻石会员""",""""""
2017/1/17 11:22,"""发货及时",11,TRUE,"""s***n""","""大1匹""","""品圆变频挂机""",FALSE,5,1,"""来自京东Android客户端""","""金牌会员""","""河南"""
2017/4/15 20:57,"""发货速度快，安装也快。",20,TRUE,"""j***1""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""银牌会员""","""广西"""
2017/4/15 20:58,"""相信格力空调品牌，非常不错的，相信中国制造",20,TRUE,"""5***峰""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017/4/15 20:28,"""格力空调不错，比较静音，制冷制热快！",20,TRUE,"""t***9""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2017/4/15 20:28,"""格力空调，品质选择，买贵了，补差价",20,TRUE,"""红***恋""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""PLUS会员""","""北京"""
2017/4/15 20:17,"""挺好的 支持",20,TRUE,"""炫***明""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2017/4/15 20:16,"""京东售后服务就是好，送货安装都超赞，辛苦你们了",20,TRUE,"""王***5""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
2017/4/15 20:16,"""给父母买的，不错不错",20,TRUE,"""灰***猫""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2017/4/15 20:16,"""格力品牌是我一直信品牌，真的o力?按b服辗浅Ｖ好下次有需要再?",20,TRUE,"""j***s""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2017/4/15 20:06,"""送货师傅尽责安装师傅，也很仔细，好评。",20,TRUE,"""l***n""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
2017/4/15 19:52,"""很满意！！！！！",19,TRUE,"""小***1""","""大1匹""","""品圆变频挂机""",FALSE,5,0,"""来自京东Android客户端""","""银牌会员""","""陕西"""
2017/4/15 19:52,"""制热效果很好，也很安静。不比大金的差。",19,TRUE,"""木***1""","""【新品统一型号】品圆变频挂机""","""大1匹""",FALSE,5,0,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2016/1/1 18:51,"""不错，你值得拥有。。。。。。。",18,TRUE,"""0***店""","""【新品统一型号】品圆变频挂机""","""大1匹""",FALSE,5,0,"""来自京东Android客户端""","""企业会员""","""湖北"""
